,PC1,PC2,Group
111,-0.00280885164800033,-2.1584624374984593,BLCA-tumor
112,1.4025468588242687,-1.192768225276893,BLCA-tumor
113,1.2189070002579885,1.2282454511976073,BLCA-tumor
114,-3.7416551748351425,-4.189046913240723,BLCA-tumor
115,-2.771817263438061,-4.746532200117716,BLCA-tumor
116,1.8215051500258292,-2.8238166583479725,BLCA-tumor
117,2.1970643654204376,-3.122206622885188,BLCA-tumor
118,-0.5941770451536668,-4.198603385412253,BLCA-tumor
119,-2.0964028654448055,-3.989761620633533,BLCA-tumor
120,-1.7985838161157186,-5.830921170561912,BLCA-tumor
121,1.2116319322154383,2.009430382580944,BLCA-tumor
122,0.020045785019692442,-2.6382032464432337,BLCA-tumor
123,1.7916353086511208,-1.3068871889453226,BLCA-tumor
124,-3.2189432147834305,-5.344891611507776,BLCA-tumor
125,2.8657190571027353,0.2324811413704343,BLCA-tumor
126,-0.9084314105123007,-3.740282466030813,BLCA-tumor
127,0.06699274846870595,-0.664481781301148,BLCA-tumor
128,4.042512470105355,1.704951794935593,BLCA-tumor
129,2.816416472349501,1.0304456537449431,BLCA-tumor
130,-1.9454073048867893,-7.5242518701833205,BLCA-tumor
131,-1.230131335114379,-0.7235610019812212,BLCA-tumor
132,0.09575643293653784,-2.3003540190651823,BLCA-tumor
133,-1.9856717573860023,-2.5452429176899622,BLCA-tumor
134,5.483011854399203,1.0222833928236428,BLCA-tumor
135,3.6115839837486963,-2.6792370914878796,BLCA-tumor
136,-1.2622902332902408,-0.03503648588193473,BLCA-tumor
137,0.9328156084268304,-2.917710496966857,BLCA-tumor
138,0.7319866380152842,-3.9572492770329473,BLCA-tumor
139,0.9824618403925266,-0.46682279468980625,BLCA-tumor
140,2.8797056608767564,-2.2560760773233,BLCA-tumor
141,0.6602670397928369,-3.273304763109295,BLCA-tumor
142,-1.7993289007038167,-5.057697269556944,BLCA-tumor
143,-4.339613373688159,-2.8983680202774664,BLCA-tumor
144,-3.0050048400999967,-1.4022258264711025,BLCA-tumor
145,2.6383902126423613,-1.030562636220208,BLCA-tumor
146,2.636755867391747,-3.934465392043093,BLCA-tumor
147,3.442094490838425,-2.375333506254758,BLCA-tumor
148,5.381501583753672,0.12298453696522073,BLCA-tumor
149,2.806107760075497,0.45066799168169885,BLCA-tumor
150,0.9189570953865942,-2.2235763445566556,BLCA-tumor
151,2.933525497858691,0.8034837632059093,BLCA-tumor
152,3.7495129955705764,-1.5891922989575427,BLCA-tumor
153,-0.08827041419727588,-1.8971308503254374,BLCA-tumor
154,2.6497384801365156,1.5015900088750693,BLCA-tumor
155,7.780873758676012,1.9605861951717447,BLCA-tumor
156,-0.10635924170048255,0.017289516241468537,BLCA-tumor
157,-1.082391771792714,-1.6343996199868254,BLCA-tumor
158,6.475385349861859,1.7630946328520316,BLCA-tumor
159,1.2652642361006243,0.9604710135356431,BLCA-tumor
160,-0.13211138809595924,-3.0783812042240535,BLCA-tumor
161,6.269380746729513,0.6960166416305771,BLCA-tumor
162,3.5988657217394455,-2.369535647045068,BLCA-tumor
163,5.103405679468231,0.2427956073320638,BLCA-tumor
164,2.2034502379620386,-2.311326301495847,BLCA-tumor
165,-0.29837783849050026,-4.908711561145215,BLCA-tumor
166,4.496722204093182,-1.7089115981311955,BLCA-tumor
167,-0.7356584958705321,-4.931209115008187,BLCA-tumor
168,-3.5916668864083543,-4.696300106974619,BLCA-tumor
169,3.023790801118027,-0.04743778808986612,BLCA-tumor
170,-0.4238627460848932,-1.4174336125743792,BLCA-tumor
171,0.918471529269052,-1.5895830477620962,BLCA-tumor
172,-3.132414079595553,-3.6996962746965707,BLCA-tumor
173,4.359502627719702,0.6834388978819378,BLCA-tumor
174,2.992440816686942,0.968934230746625,BLCA-tumor
175,-4.368403792514393,-4.876240796872164,BLCA-tumor
176,3.8555038048869803,-1.8216565031767367,BLCA-tumor
177,-0.824275633661191,-3.9658176584238594,BLCA-tumor
178,-0.4148870254680516,-3.018592862964028,BLCA-tumor
179,-1.5380575784457433,-2.0066943191245468,BLCA-tumor
180,1.3525462348636845,-0.7663451088072359,BLCA-tumor
181,2.5219254260853083,-1.814799615127005,BLCA-tumor
182,-1.1088037969853877,-2.609720193867325,BLCA-tumor
183,-0.4511200701525323,-2.2570787944465582,BLCA-tumor
184,-3.8045481847130898,-5.598100681602307,BLCA-tumor
185,-0.6716099212514762,-4.700186135530205,BLCA-tumor
186,3.1721040915099494,1.4409450573890519,BLCA-tumor
187,1.9110327463211514,-2.1547315569522767,BLCA-tumor
188,-3.385618407279721,-2.0705147798208614,BLCA-tumor
189,-0.40123817800239636,-0.6524699673079664,BLCA-tumor
190,-0.7392364567935826,-2.579734426925727,BLCA-tumor
191,3.702379450688248,-2.1321652763294168,BLCA-tumor
192,-0.5233050249815769,-0.7295377392350686,BLCA-tumor
193,4.5056516990037885,-0.017603847201632092,BLCA-tumor
194,-1.4227270293456498,-3.932065940028431,BLCA-tumor
195,-2.5637002633606856,-5.911604505271855,BLCA-tumor
196,6.064043984842585,4.0454133944715585,BLCA-tumor
197,3.0582078352533015,-2.7747458649366696,BLCA-tumor
198,-0.8716314467851868,-3.9408294466738374,BLCA-tumor
199,-3.1843376267539885,-6.4937673968411875,BLCA-tumor
200,-2.6482732901571664,-1.0407099621329057,BLCA-tumor
201,3.7123611942186994,-0.9332077639324893,BLCA-tumor
202,4.188695096564396,-0.36795774093431227,BLCA-tumor
203,-1.2516040147600331,-2.9353908344824156,BLCA-tumor
204,1.2928961741191656,-0.2649392625741727,BLCA-tumor
205,2.737176933440521,0.051910299549318584,BLCA-tumor
206,-3.904281100191745,-0.49666234372464224,BLCA-tumor
207,1.497988073138556,-1.9246335702631867,BLCA-tumor
208,-0.28234177959092116,-3.721935311050439,BLCA-tumor
209,5.8928718175877925,2.0725817949652194,BLCA-tumor
210,1.4062455553173652,-0.8477456957466827,BLCA-tumor
211,1.75703339420349,-0.4142407304609914,BLCA-tumor
212,0.02820447725566942,-2.0035095842278228,BLCA-tumor
213,0.609734907496927,-1.319057847952908,BLCA-tumor
214,3.416499041323397,-0.4391184579803189,BLCA-tumor
215,1.1251424593038661,0.6214759454015998,BLCA-tumor
216,0.6653509420133025,-1.507947347802788,BLCA-tumor
217,5.623251443650899,1.5546932585911024,BLCA-tumor
218,-1.7010174419473227,-4.069838929066756,BLCA-tumor
219,0.23010192425283807,-1.9368650326586354,BLCA-tumor
220,5.4125956922451275,1.0544380990115225,BLCA-tumor
221,1.2201860233056618,0.8589643341860148,BLCA-tumor
222,2.281452335073927,1.5683699730990015,BLCA-tumor
223,5.912341980072933,-1.384980029807693,BLCA-tumor
224,-5.21005696135451,-4.563769007077063,BLCA-tumor
225,5.704863271114069,4.367779519143267,BLCA-tumor
226,0.5275646746482858,-2.636478593074041,BLCA-tumor
227,0.38082496677343874,-5.126541025348616,BLCA-tumor
228,4.446515946576888,2.5632882926858755,BLCA-tumor
229,0.7039279412670233,-3.7294336953826894,BLCA-tumor
230,1.3147965528492638,-2.9977308980231965,BLCA-tumor
231,-0.8390162642485628,-3.205971527305104,BLCA-tumor
232,1.1425080080134824,-1.2489076895562456,BLCA-tumor
233,2.418225592104108,-0.4901766739055293,BLCA-tumor
234,1.8976162228427926,0.3591413056553888,BLCA-tumor
235,2.066191297010713,-2.52376505088933,BLCA-tumor
236,-0.016539397085493807,-4.437148830611668,BLCA-tumor
237,2.698297632270151,-2.8176660683963783,BLCA-tumor
238,4.696028562200115,-0.6398696986017227,BLCA-tumor
239,3.198585586255403,-1.821418383465074,BLCA-tumor
240,9.80464090749979,3.6452664780393733,BLCA-tumor
241,7.8463789060801625,1.1521285611381442,BLCA-tumor
242,1.8929428122360774,-0.2898603288441578,BLCA-tumor
243,2.718287057110303,-2.0074817949056687,BLCA-tumor
244,-0.7137460095054903,-2.5708201524174017,BLCA-tumor
245,1.0656434454888386,0.4365610123303548,BLCA-tumor
246,-0.6527781002928101,-3.4158066462409984,BLCA-tumor
247,4.954804744473523,-2.687616730172567,BLCA-tumor
248,0.6257826236486185,-0.2747020322804786,BLCA-tumor
249,2.0883058359579247,0.24294997492721646,BLCA-tumor
250,1.5519428731176277,0.010452513590517241,BLCA-tumor
251,1.3056475750418994,-3.7257619175426826,BLCA-tumor
252,4.241277367929136,1.1574113019233139,BLCA-tumor
253,2.4820779970873916,-0.9448526147417332,BLCA-tumor
254,-1.453351876375323,-4.861723690150424,BLCA-tumor
255,2.288825552287013,1.026466932553597,BLCA-tumor
256,-0.7656252482760252,-1.2664393828283487,BLCA-tumor
257,2.6969918732187756,-2.1656906753186043,BLCA-tumor
258,5.9615887991427075,2.2749579737400834,BLCA-tumor
259,3.4009129052057974,-1.8711773262136504,BLCA-tumor
260,-0.06635789006275154,-2.3078333255597125,BLCA-tumor
261,-1.369906697252853,-1.651230078849067,BLCA-tumor
262,1.3009885614223549,2.454750310372478,BLCA-tumor
263,0.35267125899623003,-0.36560711061205886,BLCA-tumor
264,-1.8743619539676692,-1.6393073108613385,BLCA-tumor
265,4.57907072438519,-3.221333692813792,BLCA-tumor
266,3.901390687918989,-1.1345206365397744,BLCA-tumor
267,3.1589160606181474,-0.8365488125798898,BLCA-tumor
268,1.489995558667021,-1.3603239200887778,BLCA-tumor
269,0.6554295225595539,1.2624270906200743,BLCA-tumor
270,5.934677059107446,0.9438470397976324,BLCA-tumor
271,5.94627130678249,0.6791346927361387,BLCA-tumor
272,2.9403703146155884,-3.056057611295313,BLCA-tumor
273,-0.914215061904741,-4.026802734978537,BLCA-tumor
274,-0.09551502988061589,-0.5061347243046531,BLCA-tumor
275,0.3261739394538051,-2.5737210030404434,BLCA-tumor
276,3.3478704929884104,-2.038732377701354,BLCA-tumor
277,-4.0520599548056495,-1.811892294426318,BLCA-tumor
278,6.197748245354426,-0.715764706506458,BLCA-tumor
279,4.729948207146658,-1.1835734723279203,BLCA-tumor
280,6.2060827315270215,-0.2032672258718056,BLCA-tumor
281,3.413424282663079,-1.9540955343747244,BLCA-tumor
282,1.062736812882528,1.1023985258170335,BLCA-tumor
283,1.6418474264072875,-0.7195128208110986,BLCA-tumor
284,2.395020858848348,-0.11812883969464184,BLCA-tumor
285,-3.2023174863610384,-2.862720134583028,BLCA-tumor
286,1.1893238962663395,-2.418073765052394,BLCA-tumor
287,0.46690151596008805,-1.7635676593799683,BLCA-tumor
288,7.493403092781727,2.1660478074383334,BLCA-tumor
289,-0.6399210875338267,-4.655900158980158,BLCA-tumor
290,2.5447708440628958,-0.11010519924645111,BLCA-tumor
291,1.1938351448530098,0.37054445904762723,BLCA-tumor
292,0.11429854188977472,-2.2683410464140312,BLCA-tumor
293,5.0002013571899955,-0.15076686445635848,BLCA-tumor
294,-2.7984638479478146,-1.6565105801762379,BLCA-tumor
295,2.580558052033487,-0.1535698596231978,BLCA-tumor
296,4.088171809292621,0.911845537392709,BLCA-tumor
297,5.011559688794702,1.4662909901980663,BLCA-tumor
298,5.019606522700232,1.8502081464449367,BLCA-tumor
299,1.1249504337582972,-4.2073137716192885,BLCA-tumor
300,2.3570587686423696,-1.8734496894181738,BLCA-tumor
301,6.871962770019839,2.3827482084050966,BLCA-tumor
302,0.06523287083416476,0.03777339855085625,BLCA-tumor
303,-5.306035145089241,-4.711995623861303,BLCA-tumor
304,0.703084175767472,-2.1276556126745,BLCA-tumor
305,2.2122596176795017,-2.163836203452768,BLCA-tumor
306,0.43080526920193773,-3.02237983959586,BLCA-tumor
307,-2.223765671079122,-3.3026058093439454,BLCA-tumor
308,5.177725616444215,1.722535821102513,BLCA-tumor
309,0.7945823558652982,-4.483742339291657,BLCA-tumor
310,-7.349730917836194,-5.781751961334483,BLCA-tumor
311,1.8496303119760547,-0.7426134906140414,BLCA-tumor
312,-0.10702409942238235,-1.8804320735377362,BLCA-tumor
313,1.9391127071471301,-1.510616727944365,BLCA-tumor
314,-1.0344855060847897,-3.0795356492151655,BLCA-tumor
315,-1.7634480256288754,-1.8884568929924115,BLCA-tumor
316,-6.120751503839416,-2.636335016681541,BLCA-tumor
317,0.867473092012745,-3.6574171207310786,BLCA-tumor
318,-0.8786613298287976,-2.592475299172223,BLCA-tumor
319,-0.8373727827881478,0.08027368593846479,BLCA-tumor
320,1.0102248757205277,-0.8060701889523059,BLCA-tumor
321,-2.4275479115904894,-4.650114519215528,BLCA-tumor
322,-3.5816156675733963,-1.9903253184058736,BLCA-tumor
323,3.521432919583764,0.142721141326239,BLCA-tumor
324,-1.0243500744678165,-1.0933751006210475,BLCA-tumor
325,-0.7433969434427452,0.3486908684893039,BLCA-tumor
326,2.882861486687655,1.118031327148085,BLCA-tumor
327,0.9187782033583362,-1.1731162772306571,BLCA-tumor
328,1.06538265071437,1.4724244841636775,BLCA-tumor
329,1.1994729062598528,-1.4593160745438354,BLCA-tumor
330,-1.1096451877599454,-4.287855589729504,BLCA-tumor
331,2.0117810107831087,-3.937419620249916,BLCA-tumor
332,-0.49941429048335256,-1.8367360610939842,BLCA-tumor
333,4.709920546966921,-1.588027423872422,BLCA-tumor
334,0.26049735717182726,-4.588403030691846,BLCA-tumor
335,-4.38298063396966,-1.7494928141147486,BLCA-tumor
336,3.9343077582771273,0.39416681117061314,BLCA-tumor
337,2.0958350052601915,-3.6190684793449877,BLCA-tumor
338,0.7790105492739059,-2.9078359030921948,BLCA-tumor
339,4.117172072512246,-0.3451550559373324,BLCA-tumor
340,0.5965274741673644,0.8837222594729285,BLCA-tumor
341,2.1739557768277558,-0.9465075939620883,BLCA-tumor
342,-0.19272532910896048,-1.3356946075543528,BLCA-tumor
343,2.056837095058385,0.10800301549970295,BLCA-tumor
344,1.5491697250294045,-1.1966866887915666,BLCA-tumor
345,3.207219371906414,-1.373683057083478,BLCA-tumor
346,2.8364944775221983,-1.4868445251283813,BLCA-tumor
347,0.6675586770813959,-0.15260541137618283,BLCA-tumor
348,6.942582604672235,4.5756839985999855,BLCA-tumor
349,-8.040110250164386,-6.6953008307977315,BLCA-tumor
350,2.2540433092939822,0.5295039733585845,BLCA-tumor
351,1.3222781212065207,0.38904941331327947,BLCA-tumor
352,-0.17466554457694375,-1.49857346241621,BLCA-tumor
353,5.250129392564777,-0.9532105744569775,BLCA-tumor
354,-0.694831854553282,-3.97872043296978,BLCA-tumor
355,-0.5411433535823961,-0.33910538813700275,BLCA-tumor
356,4.0491215731215835,0.9176156296655781,BLCA-tumor
357,-1.7549585939985028,-2.998832538557151,BLCA-tumor
358,2.409289673238023,-1.5964060099634447,BLCA-tumor
359,2.4580005893214927,0.3697396672390435,BLCA-tumor
360,-1.4493629808106425,-3.203063076030546,BLCA-tumor
361,-3.2455073795596134,-1.7607227719263845,BLCA-tumor
362,-4.1467217191933425,-6.462832473483398,BLCA-tumor
363,2.8562325068432775,-2.5090999267224583,BLCA-tumor
364,8.500385240049637,2.8631246142733984,BLCA-tumor
365,1.5971698711561582,-0.4750278069874976,BLCA-tumor
366,0.9124110825237636,0.37005380087960627,BLCA-tumor
367,7.020242140825018,0.16092008280726866,BLCA-tumor
368,-1.9783293664724138,-0.40731055832222973,BLCA-tumor
369,-1.196843623340697,-1.3711508102143102,BLCA-tumor
370,2.4636543672751507,-2.452613231780839,BLCA-tumor
371,1.4381747382865544,-3.392036175277305,BLCA-tumor
372,0.17283836799837676,-1.5631508394175997,BLCA-tumor
373,6.637221484604329,3.6288491020811033,BLCA-tumor
374,0.7204449851788848,-1.613591396813145,BLCA-tumor
375,1.045642606841837,-1.7588939357664568,BLCA-tumor
376,-1.9332491266072593,-3.8072710785680273,BLCA-tumor
377,5.097980534095805,1.5128400018248107,BLCA-tumor
378,-1.8034855958934741,-1.306370830045888,BLCA-tumor
379,2.103108870507581,-1.2278676798905688,BLCA-tumor
380,-0.9910720461819823,-1.893260331186835,BLCA-tumor
381,7.388068439806307,0.5169074354742816,BLCA-tumor
382,1.294632388599525,-2.289554705113194,BLCA-tumor
383,-1.3527948136767922,-1.884623995029782,BLCA-tumor
384,2.4203333510472174,-0.4579951823842798,BLCA-tumor
385,2.2935261618877907,-1.9686862848022664,BLCA-tumor
386,-0.14686699421259095,-0.7649644257027765,BLCA-tumor
387,4.181161227289896,-1.295297867154813,BLCA-tumor
388,1.1256076610851604,-2.356937253494968,BLCA-tumor
389,-0.35771224124655804,-1.714384629547603,BLCA-tumor
390,2.9561160441165533,2.0714840870703273,BLCA-tumor
391,1.6515810690962276,-3.050211734529223,BLCA-tumor
392,0.41066248042807574,-5.085389380421654,BLCA-tumor
393,2.527715528634238,-1.4645694241863512,BLCA-tumor
394,3.0722234466930742,-1.0983120091786527,BLCA-tumor
395,-0.2691939949183785,-0.6311390186496275,BLCA-tumor
396,0.4368368856157865,-3.5343594410050216,BLCA-tumor
397,-4.519177675786823,-2.6332880050240504,BLCA-tumor
398,1.2300953255691163,2.5691525421854147,BLCA-tumor
399,-3.3579059928661095,-3.394571000206464,BLCA-tumor
400,-5.62910723120803,-5.600144446160437,BLCA-tumor
401,0.5761070192868324,-4.522174544851109,BLCA-tumor
402,4.611465958825881,1.152163768288387,BLCA-tumor
403,1.1046021160281736,2.2253847364679924,BLCA-tumor
404,3.5429350686917163,-0.6800645081030092,BLCA-tumor
405,1.6823289758832518,-0.7515771047278007,BLCA-tumor
406,7.377878670468556,1.2622848933267596,BLCA-tumor
407,0.5127990835720345,-0.8252331148542471,BLCA-tumor
408,-0.7819952975709951,-4.910868992106898,BLCA-tumor
409,1.0832079160130443,-0.5046406369583784,BLCA-tumor
410,1.5566841747985887,0.911171075820204,BLCA-tumor
411,-2.5601466202841596,-4.223420084461507,BLCA-tumor
412,1.8919088913094184,2.2727496276810726,BLCA-tumor
413,0.21769079096747043,-3.368152548213366,BLCA-tumor
414,0.1719009938764231,-3.0606050682284645,BLCA-tumor
415,2.6761461785258605,-2.784571031136167,BLCA-tumor
416,2.277515344006328,-2.2743501944854696,BLCA-tumor
417,-1.5466896039449256,-5.6268359415648765,BLCA-tumor
418,6.063389157147497,4.534782121684274,BLCA-tumor
419,2.281881221882726,-1.8944506532969005,BLCA-tumor
420,4.603132896400118,3.2666509946443956,BLCA-tumor
421,1.5102177566204442,-2.341702454695974,BLCA-tumor
422,-3.849320178059307,-4.489829892047876,BLCA-tumor
423,6.645858565672426,4.69539059520201,BLCA-tumor
424,4.976908926645852,-0.040185145051899726,BLCA-tumor
425,-3.5774011349904464,-3.135695411026708,BLCA-tumor
426,5.705612215866239,-0.19063965807931998,BLCA-tumor
427,1.2912407721350234,-2.852461610120768,BLCA-tumor
428,1.1692003499022345,1.2137302751516534,BLCA-tumor
429,5.784873495044256,0.2810712916137339,BLCA-tumor
430,5.918245934320616,0.6022629177677843,BLCA-tumor
431,-2.5766897094192966,-1.8269201194002904,BLCA-tumor
432,3.8844063418632233,-2.077727361066312,BLCA-tumor
433,1.6279471385172894,-2.4795682931713685,BLCA-tumor
434,0.2075531538204614,-2.3461301405845645,BLCA-tumor
435,-2.170822408505856,-2.3300439853495347,BLCA-tumor
436,-0.7318207413488599,-1.7231020211590486,BLCA-tumor
437,4.1151794538169755,-0.42147460064382486,BLCA-tumor
438,-1.405015258570213,-4.431319355803567,BLCA-tumor
439,4.894688255297261,1.4396841378843344,BLCA-tumor
440,-0.40062730100260674,-2.7530092445626635,BLCA-tumor
441,5.393811649058667,1.018904872709261,BLCA-tumor
442,-4.088542442567936,-6.196467760938758,BLCA-tumor
443,-1.6447387271215999,-2.874684762206199,BLCA-tumor
444,2.4275736530926224,-2.562053327625383,BLCA-tumor
445,-0.8529907738753332,-4.525938332306887,BLCA-tumor
446,5.224871839246812,0.06738135674954257,BLCA-tumor
447,0.5638476562798012,0.008229195968804193,BLCA-tumor
448,0.8107568045076957,-1.7602602036335158,BLCA-tumor
449,2.068708364284425,-4.2942567143976005,BLCA-tumor
450,1.2950207750614946,-3.278248064745943,BLCA-tumor
451,-1.348759233841821,-3.002867131739409,BLCA-tumor
452,0.9086776156156514,-0.7850943256666346,BLCA-tumor
453,0.21055490456841264,-3.1980786344321808,BLCA-tumor
454,-0.2082663353044366,-4.361733634252859,BLCA-tumor
455,0.02533937218774394,-0.7207499010741903,BLCA-tumor
456,-1.9729867368506921,-3.087791937320254,BLCA-tumor
457,5.293851758397268,3.765188741981061,BLCA-tumor
458,0.39846878878672237,-4.199402320279655,BLCA-tumor
459,-3.456381650326611,-2.0785599735484483,BLCA-tumor
460,1.5462264747095942,-0.2302287137272139,BLCA-tumor
461,0.8073476993268461,-1.837608605128961,BLCA-tumor
462,2.199416003575637,-2.595755859773303,BLCA-tumor
463,6.49503552592026,0.3743148452005713,BLCA-tumor
464,-0.6564348029546042,-4.804938857960073,BLCA-tumor
465,-0.006124104325689593,-4.061362776299368,BLCA-tumor
466,-0.6147444621779538,-4.294050101530515,BLCA-tumor
467,5.165240864754322,-0.0950047047828526,BLCA-tumor
468,-5.952890377012999,-5.332658359342152,BLCA-tumor
469,1.4030564861852803,-1.5584545789403026,BLCA-tumor
470,-0.6703114320818042,0.7424286801814755,BLCA-tumor
471,-1.3532877806477106,-3.3794022913909902,BLCA-tumor
472,5.8956482476416925,-0.5757439158499504,BLCA-tumor
473,2.878914137335098,-0.7509585685524365,BLCA-tumor
474,0.5037844397744339,-1.4350103991022023,BLCA-tumor
475,2.3691134067075814,0.3752714659061488,BLCA-tumor
476,2.786165087968251,-0.17306416611839906,BLCA-tumor
477,4.407508138007982,1.8673264569849393,BLCA-tumor
